t,spot_price,act_dol,act_ETH,net_worth,profit,threshold,target_price,price_gap,fees,spent,gains,profit
8445,358.26,582226.4833750005,1085,970938.5833750005,-29061.41662499949,1.25391,362.9142999999999,-4.654299999999921,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8446,358.07,582226.4833750005,1085,970732.4333750005,-29267.566624999512,1.253245,362.83459999999997,-4.764599999999973,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8447,358.15,582226.4833750005,1085,970819.2333750005,-29180.766624999465,1.253525,362.7518,-4.601800000000026,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8448,358.18,582226.4833750005,1085,970851.7833750006,-29148.21662499942,1.25363,362.67100000000005,-4.491000000000042,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8449,358.18,582226.4833750005,1085,970851.7833750006,-29148.21662499942,1.25363,362.5905,-4.410500000000013,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8450,358.74,582226.4833750005,1085,971459.3833750006,-28540.616624999442,1.25559,362.51,-3.769999999999982,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8451,358.94,582226.4833750005,1085,971676.3833750006,-28323.616624999442,1.2562900000000001,362.4339,-3.4938999999999965,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8452,359.05,582226.4833750005,1085,971795.7333750005,-28204.266624999465,1.256675,362.35979999999995,-3.309799999999939,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8453,359.14,582226.4833750005,1085,971893.3833750004,-28106.61662499956,1.25699,362.2868,-3.1468000000000416,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8454,358.93,582226.4833750005,1085,971665.5333750006,-28334.46662499942,1.2562550000000001,362.2224,-3.2923999999999864,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8455,358.93,582226.4833750005,1085,971665.5333750006,-28334.46662499942,1.2562550000000001,362.1566,-3.226600000000019,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8456,358.91,582226.4833750005,1085,971643.8333750006,-28356.166624999372,1.256185,362.0909,-3.1808999999999514,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8457,358.35,582226.4833750005,1085,971036.2333750005,-28963.766624999465,1.2542250000000001,362.0237,-3.6736999999999966,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8458,358.64,582226.4833750005,1085,971350.8833750004,-28649.11662499956,1.25524,361.95129999999995,-3.31129999999996,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8459,358.75,582226.4833750005,1085,971470.2333750005,-28529.766624999465,1.255625,361.88270000000006,-3.1327000000000567,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8460,358.49,582226.4833750005,1085,971188.1333750006,-28811.866624999442,1.254715,361.81480000000005,-3.324800000000039,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8461,358.53,582226.4833750005,1085,971231.5333750006,-28768.46662499942,1.2548549999999998,361.7432999999999,-3.213299999999947,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8462,358.51,582226.4833750005,1085,971209.8333750005,-28790.16662499949,1.254785,361.67279999999994,-3.1627999999999474,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8463,358.51,582226.4833750005,1085,971209.8333750005,-28790.16662499949,1.254785,361.6017,-3.091700000000003,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8464,358.51,582226.4833750005,1085,971209.8333750005,-28790.16662499949,1.254785,361.5303,-3.02030000000002,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8465,358.68,582226.4833750005,1085,971394.2833750006,-28605.71662499942,1.25538,361.4603000000001,-2.780300000000068,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8466,358.85,582226.4833750005,1085,971578.7333750005,-28421.266624999465,1.255975,361.39200000000005,-2.54200000000003,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8467,358.85,582226.4833750005,1085,971578.7333750005,-28421.266624999465,1.255975,361.32480000000004,-2.474800000000016,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8468,359.25,582226.4833750005,1085,972012.7333750005,-27987.266624999465,1.2573750000000001,361.2572,-2.0072000000000116,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8469,359.46,582226.4833750005,1085,972240.5833750005,-27759.41662499949,1.25811,361.1946,-1.7346000000000004,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8470,359.46,582226.4833750005,1085,972240.5833750005,-27759.41662499949,1.25811,361.1377,-1.6777000000000157,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8471,360.00,582226.4833750005,1085,972826.4833750005,-27173.516624999465,1.26,361.0806,-1.080600000000004,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8472,360.40,582226.4833750005,1085,973260.4833750005,-26739.516624999465,1.2613999999999999,361.0294,-0.6294000000000324,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8473,360.71,582226.4833750005,1085,973596.8333750005,-26403.16662499949,1.2624849999999999,360.9832,-0.2732000000000312,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8474,361.11,582226.4833750005,1085,974030.8333750006,-25969.166624999372,1.2638850000000001,360.94010000000003,0.16989999999998417,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8475,361.40,582226.4833750005,1085,974345.4833750005,-25654.516624999465,1.2649,360.9003,0.4996999999999616,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8476,361.50,582226.4833750005,1085,974453.9833750005,-25546.016624999465,1.26525,360.8634,0.6365999999999872,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8477,361.50,582226.4833750005,1085,974453.9833750005,-25546.016624999465,1.26525,360.8275,0.6725000000000136,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8478,361.14,582226.4833750005,1085,974063.3833750004,-25936.61662499956,1.26399,360.7921,0.34789999999998145,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8479,361.36,582226.4833750005,1085,974302.0833750006,-25697.916624999372,1.26476,360.7722,0.5878000000000156,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8480,361.36,582226.4833750005,1085,974302.0833750006,-25697.916624999372,1.26476,360.7546,0.6054000000000315,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
8481,361.29,582226.4833750005,1085,974226.1333750006,-25773.866624999442,1.264515,360.7464,0.5436000000000263,5535.566624999996,1313232.3000000003,900994.3500000009,-417773.51662499935
